State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"Alaska","2023-12-09","All Results","23.054552224768205","11.113319727711545","9.753342876748423","Very High",
"Alaska","2024-07-06","1 Year","1.0","1.207804023666502","1.1116608740721863","Minimal",
"Alaska","2024-11-23","6 Months","1.0","2.3428102320469266","2.8134945847268638","Minimal",
"Alaska","2024-05-18","1 Year","1.0","1.3958032796591708","1.3480192731370888","Minimal",
"Alaska","2024-02-10","All Results","4.394543955814573","6.450413067500842","7.929727767093965","Low",
"Alaska","2023-06-10","All Results","2.500629648585121","1.4553956613142738","1.369314396995665","Minimal",
"Alaska","2024-12-21","All Results","21.445337653050633","6.456566512174676","6.088496678667122","Very High",
"Alaska","2024-05-25","1 Year","1.0","1.3446766387983387","1.2815214524947711","Minimal",
"Alaska","2024-07-13","All Results","1.0","1.250745200098183","1.11220159475321","Minimal",
"Alaska","2023-08-12","All Results","1.8133881759884558","1.4537640635832405","1.451353953711997","Minimal",
"Alaska","2025-01-04","1 Year","18.86174328751865","10.114488564688504","8.117515163448527","High",
"Alaska","2025-02-01","6 Months","14.041146405934292","8.267475906966219","10.828191902553563","High",
"Alaska","2023-10-07","All Results","1.9644307432991628","1.8071145795982382","1.6727548960006702","Minimal",
"Alaska","2024-05-04","All Results","2.066075946108944","1.4616134182268445","1.4308040248293736","Minimal",
"Alaska","2024-10-12","All Results","1.0","1.1542211171229773","1.0784825897565677","Minimal",
"Alaska","2025-01-11","45 Days","11.372651833818894","9.907209406863393","8.569254179582803","Moderate",
"Alaska","2024-12-28","All Results","15.366773025592751","6.471747131416667","6.064849478320982","High",
"Alaska","2023-12-16","All Results","13.042750427546533","11.753298534020022","11.361447046562144","High",
"Alaska","2024-03-30","All Results","1.5499617395942775","2.3242541613746592","2.0049653068415587","Minimal",
"Alaska","2024-12-21","6 Months","21.445337653050633","6.456566512174676","6.088496678667122","Very High",
"Alaska","2024-12-14","6 Months","12.666748288519809","5.4126318448278585","4.149530274370978","High",
"Alaska","2024-11-23","All Results","1.0","2.3428102320469266","2.8134945847268638","Minimal",
"Alaska","2024-01-20","All Results","17.99443805255718","8.578529805840017","10.242591760750182","High",
"Alaska","2024-12-28","45 Days","15.366773025592751","6.471747131416667","6.064849478320982","High",
"Alaska","2023-10-21","All Results","6.514327248375409","1.9608616073588698","1.7660285653469525","Low",
"Alaska","2024-08-31","6 Months","1.0","1.223386760856302","1.120385113188307","Minimal",
"Alaska","2024-10-05","All Results","1.0","1.2359243011851502","1.0487252511144496","Minimal",
"Alaska","2024-10-19","All Results","1.0","1.2548092298909328","1.244443683483863","Minimal",
"Alaska","2024-11-02","1 Year","1.0","1.2608820938434817","1.3507576791110776","Minimal",
"Alaska","2023-07-29","All Results","0.8613055091319869","1.3848952526366276","1.466030396807063","Minimal",
"Alaska","2023-07-01","All Results","1.0884177240435058","1.3484125202458035","1.3706606429379926","Minimal",
"Alaska","2024-12-07","All Results","7.268599647070955","4.090956539461703","5.190257361760109","Low",
"Alaska","2024-03-23","1 Year","2.8764289092167434","2.505778880814403","2.235981722593549","Minimal",
"Alaska","2024-08-03","1 Year","1.0","1.2117774856178687","1.1175196309181836","Minimal",
"Alaska","2025-01-25","All Results","8.315640702964595","8.405897624569947","8.863457109717016","Moderate",
"Alaska","2024-12-28","6 Months","15.366773025592751","6.471747131416667","6.064849478320982","High",
"Alaska","2024-06-15","1 Year","1.0","1.23456863855318","1.1761114317025432","Minimal",
"Alaska","2024-07-20","All Results","1.0","1.246469827075243","1.1200788976625318","Minimal",
"Alaska","2024-10-05","6 Months","1.0","1.2359243011851502","1.0487252511144496","Minimal",
"Alaska","2024-06-29","1 Year","1.0","1.2772811286547057","1.2006836253457198","Minimal",
"Alaska","2024-02-03","1 Year","3.1412469001499845","6.868853057067891","7.766630688020336","Minimal",
"Alaska","2024-08-10","1 Year","1.0","1.242919949297956","1.0883420130505608","Minimal",
"Alaska","2024-02-24","1 Year","4.703475102425824","5.004470772824632","5.068583592319442","Low",
"Alaska","2023-06-17","All Results","1.5327219409409552","1.3433609953692134","1.4002519430855527","Minimal",
"Alaska","2023-09-09","All Results","2.059223851357092","1.5324862841893818","1.6311765369988371","Minimal",
"Alaska","2024-08-10","6 Months","1.0","1.242919949297956","1.0883420130505608","Minimal",
"Alaska","2025-02-01","All Results","14.041146405934292","8.267475906966219","10.828191902553563","High",
"Alaska","2025-01-04","6 Months","18.86174328751865","10.114488564688504","8.117515163448527","High",
"Alaska","2024-06-29","All Results","1.0","1.2772811286547057","1.2006836253457198","Minimal",
"Alaska","2024-01-13","All Results","20.979094599755022","11.50486881812913","13.232915497407246","Very High",
"Alaska","2024-09-28","All Results","1.0","1.2074778058326354","1.1163950557015665","Minimal",
"Alaska","2024-11-30","1 Year","3.0513923782924985","2.478119700017096","3.1986150994287157","Minimal",
"Alaska","2024-04-13","All Results","1.4639535171720401","1.8944334461402075","1.6339010539196492","Minimal",
"Alaska","2023-11-25","All Results","10.477720036832523","8.356403297506384","6.758718226930474","Moderate",
"Alaska","2024-09-14","All Results","1.0","1.1752096114241828","1.1406880045571857","Minimal",
"Alaska","2024-10-12","1 Year","1.0","1.1542211171229773","1.0784825897565677","Minimal",
"Alaska","2025-01-25","45 Days","8.315640702964595","8.405897624569947","8.863457109717016","Moderate",
"Alaska","2024-07-27","All Results","1.0","1.2356186457814795","1.0903391014648598","Minimal",
"Alaska","2023-08-05","All Results","1.8325610667204166","1.3535608700342519","1.494409268216553","Minimal",
"Alaska","2024-06-22","All Results","1.0","1.2143114686462066","1.1950068284528004","Minimal",
"Alaska","2023-08-19","All Results","2.344467340670167","1.4869955190100288","1.4821986742590003","Minimal",
"Alaska","2024-11-02","6 Months","1.0","1.2608820938434817","1.3507576791110776","Minimal",
"Alaska","2024-09-21","All Results","1.0","1.1277795181213868","1.0605720521484083","Minimal",
"Alaska","2025-01-18","1 Year","15.634673087316745","8.984588455957956","8.558853134436557","High",
"Alaska","2024-11-30","All Results","3.0513923782924985","2.478119700017096","3.1986150994287157","Minimal",
"Alaska","2024-08-24","6 Months","1.0","1.2673298696842639","1.0931915860062658","Minimal",
"Alaska","2024-04-06","1 Year","1.687367187885251","2.135933317118989","1.8469981296042584","Minimal",
"Alaska","2024-03-16","All Results","1.356137050108102","3.146954807263977","3.4550394176773445","Minimal",
"Alaska","2024-06-15","All Results","1.0","1.23456863855318","1.1761114317025432","Minimal",
"Alaska","2025-01-04","45 Days","18.86174328751865","10.114488564688504","8.117515163448527","High",
"Alaska","2024-09-21","6 Months","1.0","1.1277795181213868","1.0605720521484083","Minimal",
"Alaska","2024-03-30","1 Year","1.5499617395942775","2.3242541613746592","2.0049653068415587","Minimal",
"Alaska","2025-01-18","6 Months","15.634673087316745","8.984588455957956","8.558853134436557","High",
"Alaska","2024-06-01","1 Year","1.0","1.2894717665960558","1.1998703554049492","Minimal",
"Alaska","2023-07-22","All Results","3.232558019904472","1.4713321519068052","1.4810580691187027","Minimal",
"Alaska","2023-11-04","All Results","6.843540014180225","3.587764253859945","2.851133224737712","Low",
"Alaska","2024-10-26","1 Year","1.0","1.1430410765010333","1.2178076863442207","Minimal",
"Alaska","2023-09-30","All Results","2.6907080106124748","2.0184613831575335","2.008459679542821","Minimal",
"Alaska","2025-01-11","1 Year","11.372651833818894","9.907209406863393","8.569254179582803","Moderate",
"Alaska","2024-11-23","1 Year","1.0","2.3428102320469266","2.8134945847268638","Minimal",
"Alaska","2024-06-08","1 Year","1.0","1.3410467607374912","1.333959582254787","Minimal",
"Alaska","2024-09-21","1 Year","1.0","1.1277795181213868","1.0605720521484083","Minimal",
"Alaska","2024-12-07","1 Year","7.268599647070955","4.090956539461703","5.190257361760109","Low",
"Alaska","2024-07-13","1 Year","1.0","1.250745200098183","1.11220159475321","Minimal",
"Alaska","2024-08-31","All Results","1.0","1.223386760856302","1.120385113188307","Minimal",
"Alaska","2024-07-20","1 Year","1.0","1.246469827075243","1.1200788976625318","Minimal",
"Alaska","2024-01-27","All Results","7.408337634043779","7.68045857683833","9.147398793165264","Low",
"Alaska","2024-12-21","45 Days","21.445337653050633","6.456566512174676","6.088496678667122","Very High",
"Alaska","2024-05-25","All Results","1.0","1.3446766387983387","1.2815214524947711","Minimal",
"Alaska","2023-06-24","All Results","0.9916761043267321","1.349720852362902","1.3878715512732898","Minimal",
"Alaska","2024-10-26","All Results","1.0","1.1430410765010333","1.2178076863442207","Minimal",
"Alaska","2024-11-16","1 Year","1.0","1.9018599717541953","2.2186841501419297","Minimal",
"Alaska","2023-08-26","All Results","1.5170732396570832","1.659814819640174","2.154549740891845","Minimal",
"Alaska","2024-11-16","All Results","1.0","1.9018599717541953","2.2186841501419297","Minimal",
"Alaska","2025-01-04","All Results","18.86174328751865","10.114488564688504","8.117515163448527","High",
"Alaska","2024-05-18","All Results","1.0","1.3958032796591708","1.3480192731370888","Minimal",
"Alaska","2024-04-27","All Results","1.1840494470147571","1.4494715612057396","1.3811427072092664","Minimal",
"Alaska","2023-12-30","All Results","17.67768078090828","13.206538268840948","13.431429473867752","High",
"Alaska","2025-01-18","45 Days","15.634673087316745","8.984588455957956","8.558853134436557","High",
"Alaska","2024-09-07","1 Year","1.0","1.200549473508577","1.1238517626995455","Minimal",
"Alaska","2023-09-02","All Results","2.0445887918767665","1.401598458230465","1.5767017695142633","Minimal",
"Arizona","2024-11-02","All Results","1.1188305728467327","1.2608820938434817","1.3507576791110776","Minimal",
"Arizona","2024-03-09","All Results","6.625245855112415","3.7738027810447625","4.367609246937711","Low","Limited Coverage"
"Arizona","2024-08-17","1 Year","1.0968106047103956","1.2125270826227872","1.084457265624935","Minimal",
"Arizona","2024-10-05","1 Year","1.1245570506827132","1.2359243011851502","1.0487252511144496","Minimal",
"Arizona","2024-05-04","1 Year","1.128946501695681","1.4616134182268445","1.4308040248293736","Minimal","Limited Coverage"
"Arizona","2025-01-11","All Results","3.0188400080608884","9.907209406863393","8.569254179582803","Minimal",
"Arizona","2024-09-28","6 Months","1.0727803678630834","1.2074778058326354","1.1163950557015665","Minimal",
"Arizona","2025-02-01","1 Year","3.0272750916129083","8.267475906966219","10.828191902553563","Minimal",
"Arizona","2024-11-09","All Results","3.0625894041187003","1.5231809717753952","1.4614682315107845","Minimal",
"Arizona","2023-10-28","All Results","1.5181818788820622","2.498974325870483","2.0738267391862446","Minimal","Limited Coverage"
"Arizona","2024-04-27","1 Year","1.2451015343580276","1.4494715612057396","1.3811427072092664","Minimal","Limited Coverage"
"Arizona","2025-01-11","6 Months","3.0188400080608884","9.907209406863393","8.569254179582803","Minimal",
"Arizona","2024-07-27","1 Year","11.997856312905828","1.2356186457814795","1.0903391014648598","Moderate",
"Arizona","2023-11-18","All Results","1.340125452935182","7.556434716750641","6.059677509520139","Minimal","Limited Coverage"
"Arizona","2025-02-01","45 Days","3.0272750916129083","8.267475906966219","10.828191902553563","Minimal",
"Arizona","2024-05-11","All Results","1.092158923245602","1.4518922057803278","1.4179060345603542","Minimal","Limited Coverage"
"Arizona","2024-09-07","All Results","1.0468733021526584","1.200549473508577","1.1238517626995455","Minimal",
"Arizona","2024-04-13","1 Year","1.3208793267536456","1.8944334461402075","1.6339010539196492","Minimal","Limited Coverage"
"Arizona","2025-01-18","All Results","3.3282549551299043","8.984588455957956","8.558853134436557","Minimal",
"Arizona","2024-08-10","All Results","1.0472973733383784","1.242919949297956","1.0883420130505608","Minimal",
"Arizona","2024-10-19","1 Year","1.2350168294900725","1.2548092298909328","1.244443683483863","Minimal",
"Arizona","2024-04-06","All Results","1.2189665907429243","2.135933317118989","1.8469981296042584","Minimal","Limited Coverage"
"Arizona","2023-11-11","All Results","1.106833590623917","5.228844851580356","5.070965992887333","Minimal","Limited Coverage"
"Arizona","2024-10-12","6 Months","1.093059375013629","1.1542211171229773","1.0784825897565677","Minimal",
"Arizona","2024-04-20","1 Year","1.4460166889859136","1.5652121545677726","1.453978322969769","Minimal","Limited Coverage"
"Arizona","2024-12-07","6 Months","3.0363959120569723","4.090956539461703","5.190257361760109","Minimal",
"Arizona","2024-03-23","All Results","7.194511207158475","2.505778880814403","2.235981722593549","Low","Limited Coverage"
"Arizona","2024-12-14","1 Year","2.964585825362745","5.4126318448278585","4.149530274370978","Minimal",
"Arizona","2024-06-08","All Results","0.9528248769911531","1.3410467607374912","1.333959582254787","Minimal","Limited Coverage"
"Arizona","2024-03-02","1 Year","1.2253976726324267","4.384293955863033","4.179255831335338","Minimal","Limited Coverage"
"Arizona","2024-09-07","6 Months","1.0468733021526584","1.200549473508577","1.1238517626995455","Minimal",
"Arizona","2024-11-30","6 Months","2.8013890978678018","2.478119700017096","3.1986150994287157","Minimal",
"Arizona","2024-02-17","All Results","75.72669660771527","5.703167230339917","6.4131978521899935","Very High","Limited Coverage"
