"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	21	375257	5.6
	"Arizona"	"04"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	23	375126	6.1
	"Arizona"	"04"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	24	374953	6.4
	"Arizona"	"04"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	41	380103	10.8
	"Arizona"	"04"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	47	383665	12.3
	"Arizona"	"04"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	55	389308	14.1
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	12	34206	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	16	34679	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	31	38230	81.1
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	320475	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	329792	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	341163	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	22	348423	6.3
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	31	352708	8.8
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	36	358943	10.0
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	34	366377	9.3
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	45	373902	12.0
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	48	380508	12.6
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	48	384411	12.5
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	65	384290	16.9
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	63	384067	16.4
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	63	389070	16.2
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	38	390595	9.7
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	51	394845	12.9
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	37	396426	9.3
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	52	397264	13.1
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	79	398868	19.8
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	88	398497	22.1
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	128	403674	31.7
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	152	405769	37.5
	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	233	409424	56.9
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	15	33650	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	10	34235	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	11	35881	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	14	309150	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	12	309739	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	14	310995	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	15	315988	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	19	320015	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	12	326752	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	22	336776	6.5
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16	346502	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	23	350471	6.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	28	352037	8.0
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	35	351015	10.0
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	44	349126	12.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	38	352462	10.8
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	37	352764	10.5
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	30	351867	8.5
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	40	357099	11.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	54	360982	15.0
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	54	367341	14.7
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	53	373693	14.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	66	382622	17.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	59	389424	15.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	118	398514	29.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2017"	"2017"	11	33432	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	17	34302	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	14	34951	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	50	35197	142.1
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	11	35648	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	23	37761	60.9
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	13	40058	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	39	41995	92.9
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	49	336511	14.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	36	339294	10.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	47	339972	13.8
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	37	343763	10.8
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	42	345885	12.1
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	43	351426	12.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	46	358661	12.8
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	66	366623	18.0
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	70	369557	18.9
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	53	370427	14.3
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	98	367937	26.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	90	364994	24.7
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	84	371728	22.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	72	373064	19.3
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	76	374252	20.3
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	95	379026	25.1
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	98	383763	25.5
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	134	391653	34.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	156	400840	38.9
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	188	411965	45.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	251	420056	59.8
	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	364	429519	84.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	10	26904	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	11	27700	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	12	28953	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	26	333472	7.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	25	336036	7.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	32	338716	9.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	37	339381	10.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	40	338860	11.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	27	340932	7.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	40	346451	11.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	51	351504	14.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	49	352300	13.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	42	350166	12.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	52	346252	15.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	47	343924	13.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	46	342631	13.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	47	343002	13.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	49	343447	14.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	31	345977	9.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	57	346226	16.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	61	346297	17.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	61	349617	17.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	69	356269	19.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	69	360748	19.1
	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	106	366336	28.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	10	21826	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	11	25199	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	27	26346	102.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	11	16969	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	11	20872	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	11	27176	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	16	29996	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	20	31439	63.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	93	342180	27.2
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	81	345305	23.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	82	348071	23.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	93	348531	26.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	81	347874	23.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	79	350817	22.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	71	356780	19.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	97	363129	26.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	73	363040	20.1
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	78	361098	21.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	74	356397	20.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	79	353560	22.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	70	351672	19.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	73	351845	20.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	54	351410	15.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	89	351790	25.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	91	352036	25.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	96	353502	27.2
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	124	359203	34.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	157	367683	42.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	199	373050	53.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	255	379471	67.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	14	279577	Unreliable
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	24	289648	8.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	25	305634	8.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	35	312815	11.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	34	321635	10.6
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	52	331210	15.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	72	343113	21.0
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	63	354488	17.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	57	362401	15.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	68	368502	18.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	98	370830	26.4
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	84	372412	22.6
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	66	370257	17.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	59	366732	16.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	61	363318	16.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	50	363201	13.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	79	363851	21.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	59	363952	16.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	76	363007	20.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	71	362467	19.6
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	57	361532	15.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	88	363513	24.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	12	15893	Unreliable
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	13	22494	Unreliable
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	11	24525	Unreliable
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	71	269979	26.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	68	279981	24.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	75	295236	25.4
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	80	302177	26.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	92	309955	29.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	90	318668	28.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	87	330814	26.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	97	341745	28.4
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	121	350920	34.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	99	357586	27.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	118	360915	32.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	96	362569	26.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	87	362411	24.0
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	93	360138	25.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	80	358518	22.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	82	359523	22.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	87	360378	24.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	99	360419	27.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	110	359254	30.6
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	127	359127	35.4
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	138	358623	38.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	207	360287	57.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	10	224533	Unreliable
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	13	239866	Unreliable
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	20	254388	7.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	22	269415	8.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	14	286341	Unreliable
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	24	302819	7.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	23	314861	7.3
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	32	324123	9.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	38	334305	11.4
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	50	343676	14.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	59	356696	16.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	41	359450	11.4
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	48	363780	13.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	59	370453	15.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	51	378127	13.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	68	385191	17.7
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	84	389994	21.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	68	397184	17.1
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	72	402007	17.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	80	406691	19.7
	"Arizona"	"04"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	18900	Unreliable
